_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,browser,feedback,feeling_danger,feeling_none,feeling_warning,imageorder,income,indebt,naam,nobuyreason,pageorder,product,regret,s_danger,s_none,s_warning,scenario_danger,scenario_none,scenario_warning,scenarioorder,time_danger,time_none,time_pre,time_warning,warnings,spam
1577537266,2/6/2018 20:39:45,3342182461,2/6/2018 20:34:47,False,elite,0.7148,44260230,USA,0,0,0,0,,"ontevreden
verdrietig
beschaamd","tevreden
blij","boos
ontevreden
verdrietig
beschaamd","1,3,2",0,eens,0,irresponsible,"3,4,2",electronics,eens,cancel4,submit2,cancel3,2.0,3.0,4.0,"2,0,1",71.0,62.0,34.0,47.0,ja,0
1577537266,2/6/2018 20:41:22,3342185437,2/6/2018 20:36:08,False,neodev,0.5939,40981106,USA,0,0,0,0,,"boos
ontevreden
bezorgd
verdrietig
beschaamd
schuldig","tevreden
blij","ontevreden
bezorgd","1,3,2",3,oneens,0,"irresponsible
nointerest","3,2,4",clothing,eens,cancel4,submit2,cancel3,4.0,3.0,2.0,"1,0,2",28.0,44.0,119.0,50.0,ja,0
1577537266,2/6/2018 20:49:49,3342200432,2/6/2018 20:45:21,False,elite,0.6788,43847974,USA,0,0,0,0,,"tevreden
blij",blij,opgelucht,"1,2,3",0,weetniet,0,irresponsible,"3,4,2",electronics,eens,submit4,submit2,cancel3,2.0,3.0,4.0,"2,0,1",51.0,26.0,92.0,49.0,ja,0
1577537266,2/6/2018 21:10:53,3342237658,2/6/2018 21:06:09,False,neodev,0.6609999999999999,36468266,USA,0,0,0,0,all perfect!,schuldig,tevreden,"tevreden
blij","1,3,2",2,oneens,0,nointerest,"3,4,2",electronics,eens,submit4,cancel2,submit3,2.0,3.0,4.0,"2,0,1",66.0,35.0,58.0,27.0,ja,0
1577537266,2/6/2018 21:11:12,3342238201,2/6/2018 21:09:08,False,prodege,0.75,39589091,USA,0,0,0,0,,ontevreden,"tevreden
blij","tevreden
blij","2,3,1",0,eens,0,irresponsible,"2,4,3",electronics,eens,cancel4,submit2,submit3,3.0,2.0,4.0,"0,2,1",23.0,36.0,21.0,21.0,ja,0
1577537266,2/6/2018 21:12:47,3342240861,2/6/2018 21:10:03,False,prodege,0.7432,25358609,USA,0,0,0,0,,opgelucht,bezorgd,"tevreden
opgelucht","1,2,3",0,eens,0,irresponsible,"2,4,3",electronics,eens,cancel4,cancel2,cancel3,3.0,2.0,4.0,"0,2,1",25.0,46.0,39.0,20.0,ja,0
1577537266,2/6/2018 21:19:17,3342252455,2/6/2018 21:12:15,False,fusioncash,0.7333,7461070,USA,0,0,0,0,no,ontevreden,ontevreden,tevreden,"1,3,2",1,eens,0,nointerest,"4,2,3",electronics,eens,cancel4,cancel2,cancel3,3.0,4.0,2.0,"1,2,0",47.0,29.0,28.0,57.0,ja,0
1577537266,2/6/2018 21:24:09,3342261558,2/6/2018 21:21:14,False,prodege,0.7342,37118552,USA,0,0,0,0,,"verdrietig
beschaamd",ontevreden,"ontevreden
verdrietig
beschaamd","1,2,3",1,eens,0,irresponsible,"4,3,2",electronics,eens,cancel4,cancel2,cancel3,2.0,4.0,3.0,"2,1,0",36.0,34.0,43.0,28.0,ja,0
1577537266,2/6/2018 21:29:45,3342273024,2/6/2018 21:25:57,False,elite,0.7295,44185272,USA,0,0,0,0,,ontevreden,ontevreden,ontevreden,"3,2,1",1,eens,0,irresponsible,"2,3,4",clothing,eens,cancel4,cancel2,cancel3,4.0,2.0,3.0,"0,1,2",7.0,3.0,181.0,6.0,ja,0
1577537266,2/6/2018 21:36:08,3342286088,2/6/2018 21:32:47,False,elite,0.7399,30766630,CAN,0,0,0,0,,verdrietig,beschaamd,verdrietig,"3,2,1",3,eens,0,irresponsible,"4,3,2",electronics,eens,cancel4,submit2,cancel3,2.0,4.0,3.0,"2,1,0",35.0,7.0,25.0,93.0,ja,0
1577537266,2/6/2018 21:38:36,3342291393,2/6/2018 21:29:03,False,elite,0.7201,43620110,USA,0,0,0,0,,"bezorgd
beschaamd",boos,"boos
ontevreden","3,1,2",4,eens,0,irresponsible,"3,4,2",electronics,eens,cancel4,cancel2,cancel3,2.0,3.0,4.0,"2,0,1",37.0,125.0,229.0,129.0,ja,0
1577537266,2/6/2018 21:46:42,3342312766,2/6/2018 21:43:36,False,elite,0.7528,44251435,USA,0,0,0,0,,ontevreden,verdrietig,beschaamd,"3,1,2",0,eens,0,irresponsible,"2,3,4",electronics,eens,cancel4,cancel2,cancel3,4.0,2.0,3.0,"0,1,2",26.0,23.0,47.0,47.0,ja,0
1577537266,2/6/2018 22:03:49,3342358408,2/6/2018 21:57:24,False,elite,0.6996,44253619,USA,0,0,0,0,,verdrietig,blij,verdrietig,"1,3,2",0,oneens,0,irresponsible,"2,3,4",electronics,eens,cancel4,submit2,cancel3,4.0,2.0,3.0,"0,1,2",16.0,144.0,74.0,80.0,ja,0
1577537266,2/6/2018 22:04:38,3342360371,2/6/2018 21:59:24,False,gifthunterclub,0.3331,44054204,USA,0,0,0,0,,"tevreden
blij
opgewonden
schuldig","blij
opgewonden","tevreden
blij
opgewonden","3,1,2",2,,0,,"2,4,3",electronics,,submit4,submit2,submit3,3.0,2.0,4.0,"0,2,1",106.0,72.0,105.0,15.0,,0
1577537266,2/6/2018 22:14:01,3342385371,2/6/2018 22:11:35,False,prodege,0.7578,3696575,USA,0,0,0,0,,ontevreden,ontevreden,schuldig,"2,3,1",1,eens,0,irresponsible,"4,3,2",electronics,eens,cancel4,cancel2,submit3,2.0,4.0,3.0,"2,1,0",23.0,20.0,27.0,38.0,ja,0
1577537266,2/6/2018 22:23:46,3342415546,2/6/2018 22:22:04,False,elite,0.7068,43584008,USA,0,0,0,0,,"boos
verdrietig",verdrietig,"verdrietig
beschaamd","3,1,2",2,eens,0,irresponsible,"4,3,2",clothing,eens,cancel4,cancel2,cancel3,2.0,4.0,3.0,"2,1,0",22.0,15.0,21.0,21.0,ja,0
1577537266,2/6/2018 22:24:55,3342418284,2/6/2018 22:21:42,False,prodege,0.7020000000000001,6011732,GBR,0,0,0,0,,"bezorgd
beschaamd",bezorgd,"opgelucht
bezorgd","3,1,2",2,eens,0,irresponsible,"2,4,3",clothing,eens,cancel4,cancel2,cancel3,3.0,2.0,4.0,"0,2,1",30.0,47.0,18.0,29.0,ja,0
1577537266,2/6/2018 22:29:58,3342429719,2/6/2018 22:19:29,False,elite,0.7216,44279654,USA,0,0,0,0,,verdrietig,"tevreden
blij","blij
bezorgd","2,3,1",0,eens,0,irresponsible,"4,3,2",electronics,eens,cancel4,submit2,submit3,2.0,4.0,3.0,"2,1,0",152.0,22.0,265.0,36.0,"nee
ja",0
1577537266,2/6/2018 22:37:56,3342447722,2/6/2018 22:34:48,False,bitcoinget,0.7451,43876024,USA,0,0,0,0,,verdrietig,opgelucht,blij,"2,3,1",3,eens,0,irresponsible,"3,4,2",electronics,eens,cancel4,cancel2,submit3,2.0,3.0,4.0,"2,0,1",25.0,32.0,45.0,30.0,ja,0
1577537266,2/6/2018 22:41:39,3342456018,2/6/2018 22:40:00,False,elite,0.7067,42393430,USA,0,0,0,0,,ontevreden,boos,"tevreden
opgelucht","3,1,2",4,eens,0,irresponsible,"4,2,3",clothing,eens,cancel4,cancel2,cancel3,3.0,4.0,2.0,"1,2,0",19.0,15.0,14.0,27.0,ja,0
1577537266,2/6/2018 22:46:13,3342465834,2/6/2018 22:42:12,False,instagc,0.7052,22345789,USA,0,0,0,0,I didnt have funds enough for any of them,weetniet,tevreden,opgelucht,"3,2,1",1,eens,0,irresponsible,"4,2,3",electronics,eens,cancel4,cancel2,cancel3,3.0,4.0,2.0,"1,2,0",41.0,40.0,45.0,57.0,weetniet,0
1577537266,2/6/2018 22:51:20,3342477040,2/6/2018 22:47:43,False,tremorgames,0.7487,36826029,CAN,0,0,0,0,,ontevreden,tevreden,opgewonden,"2,1,3",3,eens,0,irresponsible,"2,4,3",electronics,eens,cancel4,submit2,submit3,3.0,2.0,4.0,"0,2,1",25.0,15.0,120.0,16.0,ja,0
1577537266,2/6/2018 22:56:38,3342488967,2/6/2018 22:45:36,False,neodev,0.6589,44266069,USA,0,0,0,0,"the images should show the product better, to facilitate decision making.","ontevreden
verdrietig","tevreden
blij",beschaamd,"2,3,1",2,weetniet,0,irresponsible,"3,4,2",clothing,eens,cancel4,submit2,cancel3,2.0,3.0,4.0,"2,0,1",84.0,107.0,159.0,68.0,ja,0
1577537266,2/6/2018 23:10:43,3342526214,2/6/2018 23:08:19,False,instagc,0.7425,27770607,USA,0,0,0,0,no,blij,blij,blij,"2,3,1",1,eens,0,"irresponsible
nointerest","2,3,4",electronics,eens,cancel4,submit2,cancel3,4.0,2.0,3.0,"0,1,2",27.0,33.0,34.0,26.0,ja,0
1577537266,2/6/2018 23:25:32,3342559562,2/6/2018 23:15:40,False,elite,0.7059,30407105,GBR,0,0,0,0,"There was not a check button for feeling 'normal' ,'disappointed', 'annoyed'. These are some of the emotions I would feel if I went to all the trouble of  finding the item, going to the checkout and realising I did not have enough money.","bezorgd
verdrietig
beschaamd","bezorgd
verdrietig
beschaamd
schuldig","bezorgd
verdrietig","3,1,2",0,eens,0,irresponsible,"4,2,3",electronics,eens,cancel4,cancel2,cancel3,3.0,4.0,2.0,"1,2,0",59.0,30.0,149.0,70.0,ja,0
1577537266,2/6/2018 23:32:01,3342573808,2/6/2018 23:29:50,False,elite,0.7014,44282950,USA,0,0,0,0,,weetniet,tevreden,schuldig,"1,3,2",0,eens,0,irresponsible,"4,3,2",electronics,eens,cancel4,submit2,submit3,2.0,4.0,3.0,"2,1,0",5.0,12.0,54.0,26.0,weetniet,0
1577537266,2/6/2018 23:50:39,3342617561,2/6/2018 23:43:51,False,gifthunterclub,0.6187,44293663,USA,0,0,0,0,,"tevreden
bezorgd","tevreden
blij
opgelucht","tevreden
blij","1,3,2",3,eens,0,nvt,"3,2,4",electronics,oneens,submit4,submit2,submit3,4.0,3.0,2.0,"1,0,2",47.0,42.0,68.0,43.0,ja,0
1577537266,2/7/2018 00:13:22,3342657662,2/7/2018 00:09:45,False,instagc,0.7324,16875541,USA,0,0,0,0,There were spelling errors.  Exited instead of excited.  There was another one I can't remember.,tevreden,opgelucht,opgelucht,"2,3,1",2,eens,0,"irresponsible
nointerest","3,2,4",electronics,eens,cancel4,cancel2,submit3,4.0,3.0,2.0,"1,0,2",25.0,32.0,23.0,45.0,ja,0
1577537266,2/7/2018 00:27:50,3342687525,2/7/2018 00:23:01,False,clixsense,0.7647,29762946,GBR,0,0,0,0,,ontevreden,"tevreden
blij",tevreden,"2,1,3",1,eens,0,irresponsible,"3,4,2",electronics,eens,cancel4,submit2,cancel3,2.0,3.0,4.0,"2,0,1",52.0,31.0,62.0,60.0,ja,0
1577537266,2/7/2018 00:35:00,3342702299,2/7/2018 00:33:25,False,elite,0.7284,41060774,USA,0,0,0,0,,"boos
verdrietig",verdrietig,weetniet,"2,3,1",2,eens,0,"irresponsible
nointerest","2,4,3",electronics,eens,cancel4,cancel2,cancel3,3.0,2.0,4.0,"0,2,1",16.0,14.0,25.0,20.0,ja,0
1577537266,2/7/2018 00:35:51,3342704082,2/7/2018 00:34:12,False,instagc,0.6938,21785776,USA,0,0,0,0,,ontevreden,ontevreden,ontevreden,"3,1,2",2,eens,0,irresponsible,"3,4,2",electronics,oneens,cancel4,cancel2,cancel3,2.0,3.0,4.0,"2,0,1",26.0,14.0,18.0,12.0,ja,0
1577537266,2/7/2018 00:49:51,3342737058,2/7/2018 00:47:19,False,prodege,0.7109,13962932,USA,0,0,0,0,,"ontevreden
beschaamd","boos
ontevreden
verdrietig
beschaamd
schuldig","ontevreden
bezorgd","2,1,3",1,eens,0,irresponsible,"3,4,2",electronics,eens,cancel4,cancel2,cancel3,2.0,3.0,4.0,"2,0,1",27.0,27.0,37.0,26.0,ja,0
1577537266,2/7/2018 01:19:15,3342804342,2/7/2018 01:14:06,False,tremorgames,0.7452,32655637,CAN,0,0,0,0,,opgelucht,tevreden,ontevreden,"2,3,1",4,eens,0,irresponsible,"3,2,4",electronics,eens,cancel4,submit2,cancel3,4.0,3.0,2.0,"1,0,2",44.0,42.0,33.0,116.0,ja,0
1577537266,2/7/2018 01:31:43,3342830067,2/7/2018 01:30:07,False,instagc,0.7292,22096649,USA,0,0,0,0,none,"blij
opgewonden",opgelucht,blij,"2,1,3",2,eens,0,"irresponsible
nointerest","2,4,3",electronics,eens,submit4,cancel2,submit3,3.0,2.0,4.0,"0,2,1",11.0,20.0,13.0,22.0,ja,0
1577537266,2/7/2018 01:32:38,3342832117,2/7/2018 01:28:36,False,neodev,0.7658,44062380,USA,0,0,0,0,,verdrietig,blij,tevreden,"1,2,3",2,eens,0,irresponsible,"2,4,3",electronics,eens,cancel4,submit2,cancel3,3.0,2.0,4.0,"0,2,1",12.0,26.0,55.0,15.0,ja,0
1577537266,2/7/2018 01:33:39,3342834250,2/7/2018 01:29:56,False,instagc,0.7285,29571331,USA,0,0,0,0,,"opgewonden
boos
ontevreden",weetniet,ontevreden,"1,3,2",1,eens,0,"irresponsible
nointerest","2,3,4",electronics,eens,cancel4,cancel2,cancel3,4.0,2.0,3.0,"0,1,2",13.0,33.0,50.0,93.0,ja,0
1577537266,2/7/2018 01:36:07,3342839409,2/7/2018 01:32:42,False,eup_slw,0.7535,24224402,USA,0,0,0,0,,beschaamd,bezorgd,bezorgd,"1,2,3",0,eens,0,irresponsible,"3,2,4",electronics,eens,cancel4,cancel2,submit3,4.0,3.0,2.0,"1,0,2",15.0,30.0,96.0,35.0,ja,0
1577537266,2/7/2018 01:38:34,3342844098,2/7/2018 01:35:29,False,elite,0.7269,43986417,USA,0,0,0,0,,blij,opgelucht,blij,"2,1,3",0,eens,0,nointerest,"2,4,3",electronics,eens,cancel4,cancel2,cancel3,3.0,2.0,4.0,"0,2,1",18.0,13.0,84.0,10.0,ja,0
1577537266,2/7/2018 01:39:21,3342845602,2/7/2018 01:36:52,False,instagc,0.7457,44261167,CAN,0,0,0,0,"There was a spelling error (excited/exited), but really an enjoyable task.","tevreden
verdrietig","blij
boos
bezorgd",tevreden,"1,3,2",1,eens,0,irresponsible,"3,2,4",electronics,eens,cancel4,submit2,cancel3,4.0,3.0,2.0,"1,0,2",19.0,38.0,16.0,28.0,ja,0
1577537266,2/7/2018 01:52:22,3342883217,2/7/2018 01:47:16,False,elite,0.7616,44064474,USA,0,0,0,0,funny study I can know what scope I have to buy the products and know my state and encouragement after making a purchase,verdrietig,weetniet,blij,"1,3,2",0,eens,0,irresponsible,"3,2,4",electronics,eens,cancel4,cancel2,submit3,4.0,3.0,2.0,"1,0,2",33.0,23.0,69.0,40.0,ja,0
1577537266,2/7/2018 02:00:43,3342905206,2/7/2018 01:58:36,False,neodev,0.6656,44211835,USA,0,0,0,0,,verdrietig,tevreden,opgelucht,"3,1,2",0,eens,0,irresponsible,"2,3,4",clothing,oneens,cancel4,submit2,submit3,4.0,2.0,3.0,"0,1,2",15.0,5.0,28.0,5.0,ja,0
1577537266,2/7/2018 02:17:15,3342949786,2/7/2018 02:14:38,False,prodege,0.6873,1933319,USA,0,0,0,0,,boos,tevreden,"boos
bezorgd","3,2,1",0,eens,0,"irresponsible
nointerest","2,4,3",electronics,eens,cancel4,submit2,submit3,3.0,2.0,4.0,"0,2,1",28.0,29.0,32.0,20.0,nee,0
1577537266,2/7/2018 02:17:53,3342951632,2/7/2018 02:13:59,False,neodev,0.7105,44283345,USA,0,0,0,0,,"bezorgd
verdrietig
beschaamd","ontevreden
bezorgd
verdrietig","ontevreden
bezorgd
verdrietig
beschaamd","2,1,3",1,eens,0,irresponsible,"4,3,2",electronics,eens,cancel4,cancel2,cancel3,2.0,4.0,3.0,"2,1,0",37.0,37.0,39.0,60.0,ja,0
1577537266,2/7/2018 02:21:04,3342960106,2/7/2018 02:13:37,False,neodev,0.6725,43612419,USA,0,0,0,0,No,"boos
ontevreden
verdrietig
beschaamd","boos
ontevreden
bezorgd
verdrietig
beschaamd","boos
ontevreden
verdrietig
beschaamd","3,2,1",3,eens,0,irresponsible,"3,4,2",electronics,eens,cancel4,cancel2,cancel3,2.0,3.0,4.0,"2,0,1",200.0,62.0,62.0,35.0,ja,0
1577537266,2/7/2018 02:31:05,3342983456,2/7/2018 02:26:42,False,clixsense,0.7328,43984981,USA,0,0,0,0,"I would, but I'm not irresponsible and am on top of my finances and always know how much money I have.",blij,tevreden,tevreden,"2,1,3",2,eens,0,nointerest,"2,4,3",electronics,eens,submit4,cancel2,cancel3,3.0,2.0,4.0,"0,2,1",48.0,56.0,45.0,41.0,ja,0
1577537266,2/7/2018 02:34:48,3342991261,2/7/2018 02:32:21,False,neodev,0.6922,43942037,USA,0,0,0,0,none,"boos
ontevreden",ontevreden,"boos
bezorgd","1,3,2",4,eens,0,irresponsible,"4,3,2",clothing,eens,cancel4,cancel2,cancel3,2.0,4.0,3.0,"2,1,0",6.0,46.0,16.0,24.0,ja,0
1577537266,2/7/2018 02:36:37,3342994767,2/7/2018 02:35:25,False,neodev,0.6363,41370907,USA,0,0,0,0,No,"boos
ontevreden
verdrietig
beschaamd","boos
ontevreden
bezorgd
verdrietig
beschaamd
schuldig","boos
ontevreden
beschaamd
schuldig","3,1,2",2,eens,0,irresponsible,"4,3,2",clothing,eens,cancel4,cancel2,cancel3,2.0,4.0,3.0,"2,1,0",4.0,9.0,13.0,15.0,ja,0
1577537266,2/7/2018 02:36:47,3342995097,2/7/2018 02:30:22,False,prodege,0.7153,25111984,USA,0,0,0,0,Clever and interesting - Thank You!,ontevreden,"tevreden
opgewonden
schuldig","tevreden
opgewonden
bezorgd
schuldig","3,2,1",3,eens,0,irresponsible,"2,3,4",electronics,eens,cancel4,submit2,submit3,4.0,2.0,3.0,"0,1,2",63.0,71.0,69.0,73.0,ja,0
1577537266,2/7/2018 02:41:54,3343006013,2/7/2018 02:35:45,False,neodev,0.7482,44193935,USA,0,0,0,0,none,verdrietig,verdrietig,verdrietig,"3,2,1",3,eens,0,irresponsible,"4,2,3",electronics,eens,cancel4,cancel2,cancel3,3.0,4.0,2.0,"1,2,0",16.0,19.0,24.0,9.0,ja,0
1577537266,2/7/2018 02:42:42,3343007618,2/7/2018 02:40:38,False,neodev,0.6849,44038054,USA,0,0,0,0,,ontevreden,blij,opgewonden,"2,3,1",0,eens,0,nointerest,"4,3,2",electronics,eens,cancel4,submit2,submit3,2.0,4.0,3.0,"2,1,0",16.0,9.0,44.0,9.0,nee,0
1577537266,2/7/2018 02:50:31,3343024518,2/7/2018 02:40:04,False,elite,0.6241,44241650,USA,0,0,0,0,No,"boos
ontevreden
bezorgd
verdrietig
schuldig","boos
ontevreden
beschaamd
schuldig","boos
ontevreden
bezorgd
verdrietig","3,2,1",1,eens,0,irresponsible,"2,4,3",electronics,weetniet,cancel4,cancel2,cancel3,3.0,2.0,4.0,"0,2,1",28.0,7.0,16.0,13.0,ja,0
1577537266,2/7/2018 02:58:19,3343041092,2/7/2018 02:56:50,False,elite,0.682,43524982,USA,0,0,0,0,none,verdrietig,boos,bezorgd,"1,3,2",3,eens,0,irresponsible,"3,4,2",tickets,eens,cancel4,cancel2,cancel3,2.0,3.0,4.0,"2,0,1",5.0,9.0,25.0,12.0,ja,0
1577537266,2/7/2018 03:00:09,3343044692,2/7/2018 02:58:15,False,elite,0.763,44277809,USA,0,0,0,0,,tevreden,blij,tevreden,"1,3,2",2,eens,0,irresponsible,"3,2,4",electronics,eens,cancel4,submit2,submit3,4.0,3.0,2.0,"1,0,2",16.0,15.0,27.0,10.0,ja,0
1577537266,2/7/2018 03:04:59,3343054422,2/7/2018 03:03:07,False,elite,0.6766,43900711,USA,0,0,0,0,,blij,blij,blij,"1,2,3",0,eens,0,irresponsible,"4,2,3",clothing,eens,cancel4,cancel2,cancel3,3.0,4.0,2.0,"1,2,0",10.0,7.0,33.0,4.0,nee,0
1577537266,2/7/2018 03:05:49,3343056204,2/7/2018 03:01:05,False,gifthunterclub,0.7569,44246740,USA,0,0,0,0,,ontevreden,tevreden,"opgelucht
bezorgd","3,1,2",2,eens,0,irresponsible,"4,3,2",electronics,eens,cancel4,cancel2,submit3,2.0,4.0,3.0,"2,1,0",72.0,51.0,58.0,58.0,ja,0
1577537266,2/7/2018 03:07:49,3343060666,2/7/2018 03:03:00,False,elite,0.7437,44160283,USA,0,0,0,0,none,boos,verdrietig,verdrietig,"2,1,3",4,eens,0,irresponsible,"4,2,3",electronics,eens,cancel4,cancel2,cancel3,3.0,4.0,2.0,"1,2,0",11.0,13.0,113.0,6.0,ja,0
1577537266,2/7/2018 03:26:22,3343098041,2/7/2018 03:04:33,False,prodege,0.659,43515457,GBR,0,0,0,0,,"opgelucht
beschaamd","boos
bezorgd","ontevreden
verdrietig","1,2,3",1,oneens,0,"irresponsible
nointerest","3,2,4",electronics,eens,cancel4,cancel2,cancel3,4.0,3.0,2.0,"1,0,2",29.0,39.0,275.0,926.0,ja,0
